title,is_negative,negative_labels,negative_labels_count
因女儿与9岁同学发生摩擦，男子携刀将9岁小孩杀害。7月17日下午，该男子被执行死刑。,False,,0
原来苹果是这样来的，有那味儿了#写字 #英文 #学英语,False,,0
司机：说出来你们可能不信，我遇到一个正在过马路的塑料袋！警察蜀黍，这需要礼让吗？,False,,0
#书法 #快手创作者服务中心 #2020高考季 #感谢快手我要上热门 #画家王杰  @快手手艺人(O40300193) @快手人文(O40300144) @推广小助手(O40300047) @今天拍点啥(O840386039) #作品推广,False,,0
你看过最好看的电影是哪一个呢？推荐一下我们一起看,False,,0
新疆加油！乌鲁木齐加油！勤洗手，戴口罩，不聚会！大家一起加油！,False,,0
😘😋😜💞💋♥😊😊,False,,0
这充分说明，教育要从小抓起！,False,,0
#作品推广 #做任务赢曝光 #粉丝脚垫 #喜欢的朋友们给个双击给个评论感谢大家的支持 #手机兜和后排过桥可以定你想要的文字,False,,0
一看这就是个老烟民了,False,,0
曾经的铁齿铜牙纪晓岚铁三角纷纷都移民，唯独#张国立 说绝不移民，无愧是国家一级演员，为爱国老戏骨点赞👍 #明星,False,,0
写个力字空心字 @快手创作者服务中心(O40300138) @快手手艺人(O40300193) @快手直播(O40300048) @快手正能量(O40300005) @快手美食(O40300058) #书法 #快手创作者服务中心 #主播中心 #快手全面屏 #同城热点 #作品推广,False,,0
拖鞋收纳架#主播中心 #感谢快手我要上热门 #快手创作者服务中心 #作品推广 #感谢快手官大大送上热门,False,,0
允许自己难过 但要相信会熬过去 多疼自己一点 你不用那么懂事拼命付出 你无法做到别人期待的那样 你成为自己就好,False,,0
#热门 #手写   @肉肉很暴躁.（手写）(O52445926) 一会帮这个徒弟更新一个作品。记得关注  @记得小源(O93735610) @欣白欣白欣欣白(O578533586) 徒 关,False,,0
表弟查了高考成绩全家人都乐疯了！ #高考 #作品推广 #感谢快手我要上热门,False,,0
太难了🤣,False,,0
母亲的本能，为母则刚,False,,0
哈哈哈哈哈哈哈@小雯子早上好(O1259167762) #甩头,False,,0
神仙居住的地方，应该没有游泳池😂#大理听花堂天境店,False,,0
#感谢快手我要上热门 强大起来#作品推广,False,,0
#感人 一辈子不长，错过57年 #团聚 #感人爱情故事,False,,0
为什么梦里梦到的人总是看不清长相呢 如果能看清的话应该一辈子也忘不掉了吧#原相机,False,,0
只有它在孤独荒凉的戈壁滩上 一个人安静的沉睡#毕业旅行去哪玩 #这里超好玩 #推荐这家店,False,,0
身边的朋友换了一波又一波也只有你陪我了五六年@悲伤的猪大肠°(O876000312),False,,0
吓出双下巴 成品在@哦哦三妹_(O11819765),False,,0
希望刷到这个视频的大哥能把钱转我下，虽然没多少，但我也为你前女友画了三天三夜，眼睛特别酸 #名字作画  #前任,False,,0
我喜欢瘦瘦的，我什么时候也能瘦,False,,0
云南曲靖一男子吃菌中毒，民警在与周某的对答中不断观察，周某神情呆滞、语无伦次，歪歪倒倒、衣服零乱……,False,,0
社恐不是个性，是人格障碍的表现,True,群体歧视,1
网友：这是我见过的最具有威力的“威胁了”！😜,False,,0
“李现爆红已经是十个月前 鹿晗关晓彤在一起三年了 科比已经去世六个月了 那个傻姑娘也终于懂事了”#推荐这家店 #这里超好玩 #毕业旅行去哪玩,False,,0
#鞠婧祎,False,,0
三里屯健身穿搭,False,,0
你喜欢的东西超出了预算，说明你的品味提高了，这世界上所有的美好都需要踮起脚尖,False,,0
#霍尊   他是谁的儿子你们知道吗,False,,0
我想要的爱是唯一 是宠溺 是偏心 是自私 是占有 是独特 是例外 是保护 是安全感 是你#情感 #手写 #文案,False,,0
吃垮郑恺开的火锅店（上）就这样我们吃了三个小时！,False,,0
我看你是没机会了哈哈哈哈哈,False,,0
学跳Maria，海陆一甩头差点把我送走#王耀庆生日直播首秀 #王耀庆海陆跳Maria,False,,0
抓住最后的尾巴wave一下，有一丝丝紧张还好有郑恺老师压场,False,,0
下了一天的暴雨猴子太饿了#热门 #主播中心 #快手创作者服务中心 #作品推广 #感谢快手我要上热门,False,,0
这是往死里逼啊！,False,,0
在阳朔乡村发现一个小瀑布，旅行要慢慢的，才能发现这些小美好#半职奶爸带娃去旅行,False,,0
遇到挂机队友时，先别着急举报，他可能正在救治别人。 #同城热点 #游戏挂机,False,,0
我不想做好人，也不想做坏人，只想做你的心上人😂,False,,0
母亲想让儿子捐骨髓救自己，儿子却表示打感情牌没有用，父亲不让捐。,False,,0
揪心76小时！宝贝，警察叔叔带你回家！,False,,0
丈夫产房陪护，却惊恐万分，媳妇一句话让他如临大赦 #丈夫 #产房陪护,False,,0
家里又多了一个长裙姑娘 #竹荪  @推广小助手(O40300047) #我为家乡农产品代言 #农业种植,False,,0
来成都没看过变脸，就等于白来！,False,,0
这位大哥真牛，笑死人系列#笑,False,,0
我说怎么没动静静，原来藏在太姥姥的菜园里偷吃黄瓜呢😂是城里的菜不好吃嘛😂，在菜园里看到啥都想吃，拉也拉不走，真不愧属🐶的啊#宝宝成长记 #感谢快手绿色平台 #老家生活,False,,0
#我家鞋子超好看 #韩国童鞋 #高品质童鞋 #快手创作者服务中心 #热门发现同城,False,,0
继承的是警号，传承的是光荣。#支持快手传播正能量 #快手全面屏 #感动 #杭州,False,,0
#小小喵  有人等烟雨 有人怪雨急,False,,0
下天梯#跟着快手去旅行 #快手创作者服务中心 #主播中心,False,,0
北京恢复跨省团队游,False,,0
#美食 #自制美食 #快手厨房 #家常美食 #舌尖上的美食,False,,0
官方回答,False,,0
手机打牌透视软件！你的牌对方看得一清二楚！#十赌十输,True,虚假谣言,1
努力到无能为力，坚持到感动自己！一个人的自律有多重要？#瘦 #逆袭 #全民健身 #变瘦变美变好看,False,,0
据台媒报道，近日#萧亚轩男友吐血送医，据说是压力太大导致，萧亚轩坦言每日要求男友上表演课、舞蹈，练钢琴 ​​…,False,,0
陪我跳猛男舞啦！#郑凯 #猛男舞,False,,0
@爱是通神-❤️(O9137833)  @奶茶妹-♥️(O1407542319) #投票贴纸 #蜀都街拍 #成都街拍  #美女  #帅哥 这样的情侣会让人羡慕吗？,False,,0
我可以穿着吊带短裙 凌晨在便利店买咖啡 也可以穿着白T阔腿裤 和妈妈在超市买菜 我的意思是我的风格永远决定不了我的性格.,False,,0
女生病了剃光头，男生陪剃光头。这样的爱情你想拥有吗？ #成都街拍 #短剧 #街拍 #剧情 #情侣  @奶茶妹-♥️(O1407542319)   @爱是通神-❤️(O9137833) 。,False,,0
#治愈系笑容,False,,0
毒蘑菇，千万不要去尝试。会让你看到很多“美好”事物。,False,,0
父爱如山,False,,0
#感谢快手官大大送上热门,False,,0
咬牙切齿的小女孩😂,False,,0
@百.里(O234376466) 美女 #女生头像 #美女 #感谢快手我要上热门 #感谢官方大大给的每一次热门 #高清头像,False,,0
最后还是我一个人来了稻城 往后余生我们再也不见#毕业旅行去哪玩 #这里超好玩 #我是景区推荐官,False,,0
你愿意跟我交个朋友吗？ #青春的逆行,False,,0
马路上遛娃差点出大事！问题来了：事故责任如何划分？#儿童安全,False,,0
女孩第一次带男朋友回家，饭桌上一个动作，全家懵了...,False,,0
#爸爸女儿 上辈子真的是 #情人关系,True,不良婚育观,1
💜 我的妈妈她不伟大 不是天文学家 不会弹钢琴画画 但她也不差 炒米油盐酱醋茶 支撑起了整个家@艺露•Wll(O18927513),False,,0
没想到我居然是这样的小机灵鬼，果然什么都难不倒我! @田小饼(O1530381768),False,,0
恋爱就是一场骗局,True,不良婚育观,1
穿假肢跳嗨了,False,,0
今晚八点惊喜秒杀#运动 #变瘦变美变好看 #感谢快手我要上热门 #瘦腿 #瘦臀,False,,0
🧡 “我们需要奋斗的理由还有很多，希望你寒窗苦读而名满江湖”@是艺露呀(O468136570),False,,0
来菏泽的音乐节！ #菏泽 #隔壁老樊 #音乐节,False,,0
有群志同道合的朋友是什么体验,False,,0
#sy摄影 #情感 #热门 #作品推广 人最大的悲哀在于，拿着爸妈提供的物质，学着他们不懂的知识，见识他们没有见识过的世面，体验他们没体验过的人生，到头来，却嫌弃他们如此笨拙。,False,,0
评论出你想说的两个字#基德笑 #怪盗基德,False,,0
应该说不要用说都知道这是哪里吧！#风景 #快手带你去旅行,False,,0
#张一山宋妍霏疑似同居 绯闻女友证实了，被偶遇同一个小区出门，虽然最终没有和杨紫在一起，还是为他们送上祝福吧！ #明星,False,,0
艺术来源于生活！😂😂 #搞笑 #dj #支持快手传播正能量,False,,0
学校你能得到我的人  但是你得不到我的心,False,,0
夏天大海的秘密是什么呢🏖#快手创作者中心 #挑战最强新秀 #感谢快手我要上热门 @快手创作者服务中心(O40300138),False,,0
我的快手都是妈妈拍的#换装 #书法 #妈妈,False,,0
后来这位姑娘取消了婚礼，独自生下孩子。她说：“一个人带孩子虽然辛苦一点，但是总比嫁给这样的人幸福。”,False,,0
大庆中考一批次录取结果公布！,False,,0
小伙自学代码写游戏外挂卖，刚订120万保时捷就翻车,False,,0
这世上的温柔记得给爸爸妈妈留一份,False,,0
#主播中心 #快手创作者中心 #今天吃什么 点辣椒油加醋变红，加碱超辣，加蜂蜜提高辣椒油粘稠度，加过白酒的辣椒油超级好吃😋辣椒油的用处真的太多了,False,,0
👩‍❤️‍👨把你揉进我怀里,False,,0
这小步伐模仿的太给力啦#快手养娃计划 #晒娃 #萌娃达人秀 @快手母婴(O40300157),False,,0
⛰️宇宙山河浪漫，生活点滴温暖，都值得我前进，未来可期，人生值得！#摄影 #美景,False,,0
#暧昧上头的那几秒像极了爱情 “小笨蛋，不要一直给一个不回你消息的人发消息，别人会觉得烦的哦”,False,,0
毛毛对半砍价，我真的是服了，她真是砍价高手。 #砍价  #快手创作者中心  #兴风作浪的主子 #快手创作者激励计划 #搞笑萌宠 #作品推广,False,,0
2009年至2019年三亚原副市长蓝文全利用职务便利收受贿赂折合人民币共计1541万余元，因受贿罪被判有期徒刑11年，并处罚金人民币180万元。,False,,0
成年人开心是奢侈 不开心是常态,True,焦虑抑郁,1
#情感语录  @今天拍点啥(O840386039)  #快手创作者中心  #快影助力商家号,False,,0
大鱼翻身～见者好运发财～,False,,0
北电上戏中传表演艺考第一均为同一人！#北电表演 #上戏 #中传,False,,0
贵阳某小区一大型秋田犬扑咬路过大爷，整个过程持续 1 分多钟！目前，大爷因伤势较重，已送往医院治疗。,False,,0
#阿杜家墙贴 进来的家人主页有小店可以进店了解和选购可以自助下单,False,,0
更新！谢谢支持！每天更新图片！拿图看主页😘😘！ #热爱篮球# #篮球壁纸# #篮球# #NBA# #NBA壁纸,False,,0
#鞠婧祎  关注我今天直播赵丽颖王俊凯Angelababy,False,,0
山东杂粮煎饼面糊配方，面粉400，玉米粉70，熟黄豆粉40，小米粉30，荞麦粉30，小苏打3，水600,False,,0
今天公司聚餐让统一穿裙子，还好老公想了这个办法！,False,,0
#水电 正确T接,False,,0
幼儿园大班毕业典礼，男幼师为了孩子也是拼了。这样阳光帅气的男幼师你希望多些吗？,False,,0
段子手的背后  @一男吖（农村段子手）(O139060061) #感谢快手官大大送上热门 #搞笑 #喜欢的老铁们点点关注点点红心,False,,0
上半身胖➕臀部扁平。赶紧练起来，为了小蛮腰，穿上小吊带拼了，每天坚持做喔#小蛮腰 #感谢快手我要上热门,False,,0
假期把三胞胎送回爷爷奶奶家之后，内容不能再真实了，妈妈这样真的好吗😂😂#家有萌宝##感谢快手我要上热门##快手创作者中心# #主播中心#,False,,0
最期待的一款 明天下午两点不见不散 星期六哦，很多很多舒服的机能鞋哦 高品质专场哦 #快手创作者中心 #主播中心 #感谢快手官大大送上热门 #感谢快手我要上热门 #主播中心 #作品推广,False,,0
多么强大的基因,False,,0
#河南10岁上大学女孩毕业 #河南10岁上大学的女孩毕业后未深造 在其父私塾当助教月薪1000元,False,,0
"偶遇快手网红美女 #快手创作者服务中心  @Wuli周周小可爱🖤,(O5763666)  #美女  #成都街拍  #蜀都街拍  #投票贴纸",False,,0
他爱了我一阵  我记了他好久,False,,0
当妈妈的艰辛，孩子哄睡了，赶紧吃两口， #感恩父母  #快手创作者中心  #主播中心,False,,0
暑假第一天,False,,0
男人出轨成性，忠诚只是传说,True,不良婚育观,1
男子30余年来每天喝白酒2斤，最终患上全球罕见病,False,,0
经协商，还是支付了11000元，另外餐厅赠送3000元的消费券。不得不说，在外吃饭还是要多留心眼，确认好菜单,False,,0
#反季羽绒服 #快手创作者服务中心 #感谢快手我要上热门 #推广小助手 #反季羽绒服  太好看了 大家自助吧  支持七天无理由,False,,0
没有什么烦恼，是一趟旅行解决不了的；如果有，那就不要去了,False,,0
志同道合的人才会喜欢同一片风景。,False,,0
还是单身狗比较懂单身狗哈@林锡（护妻狂魔）(O1840275520) @郝青平_(O1420713402) @郝一点（网瘾少女）(O1476144952),False,,0
@荞喀喱(O1404922469)  @CY. 池小柔(O1216758746),False,,0
#高考分数出来后，民政局又排起了等着离婚的长队……,True,不良婚育观,1
每天中午12点半直播音标，晚8点半直播语法，风雨无阻#作品推广,False,,0
彩礼，一场金钱的游戏,True,不良婚育观,1
#2020高考季  #优质女生拍照姿势  #智能推广  #推广小助手  #女生拍照姿势  @快手创作者服务中心(O40300138)  @推广小助手(O40300047) @阿屿🖤（曹司令）(O25960719),False,,0
每天早上醒来 看见你和阳光都在 这就是我想要的未来.,False,,0
跳一个,False,,0
今天儿子带儿媳妇回家，叫了一声爸，把今天刚发的工资都给她了 #快手创作者主播中心 同城热点 #今天高兴，请官方大哥给个热门，高兴高兴 #快手创作者服务中心 作品推广小助手 #拍摄不易还请进来的老铁点个双击 #快手创作者服务中心,False,,0
#汽车脚垫 #粉丝脚垫 #做任务赢曝光 #作品推广 #手机兜和后排过桥可以定你想要的文字,False,,0
#用快影上热门  看见眼前这一幕，妈妈再苦再累都值得😘  #母子,False,,0
国外的一起事故，摩托车司机神奇逃过一劫··· #安全出行,False,,0
@我睡午觉了。(O1058897627),False,,0
#未满12岁骑自行车,False,,0
上次有评论说想看我穿克罗丽丝出门的，哇，30℃的天差点没把我热嗝屁了！！😩😩😩😩 #Lolita,False,,0
#文章 他犯了男人不该犯的错，导致无戏可拍，不然早已是百亿影帝！他的雪豹堪称经典，有多少观众希望他再次回归荧幕演戏呢？#明星,False,,0
希望你可爱又快乐,False,,0
#身高198 #摸高 恢复训练，也就只能这样了😅😅,False,,0
还是改不了看见美女就心动这个毛病#头像 #画画 #水彩,False,,0
社恐的人，注定被社会淘汰,True,群体歧视,1
#今日份的自拍  💦 没有动态的日子 都在认真生活 常发动态的日子 都在热爱生活,False,,0
近日，安徽，妈妈身患重病，接受化疗，病床旁两岁孩子默默为妈妈洗脚，懂事得叫人心疼。愿早日康复！,False,,0
关晓彤运动装也挡不住大长腿#关晓彤,False,,0
你甚至都没把我当成故事讲给别人听,False,,0
不作死就不会死！男子挑战酒驾，1分钟后身亡,False,,0
世界上有两种女孩子比较可爱 第一种是记性不好的 第二种是我忘了 #快手颜值,False,,0
“眼之所看，皆是遗憾，心之所想，皆是过往”,False,,0
和🐻蹦跶一下@欧尼熊 .(O136457866),False,,0
偶遇德纲老师拍段子,False,,0
#感谢快手我要上热门 #快手创作者中心,False,,0
这么好的闺蜜，你有几个？,False,,0
👆 点击上方课程👆👆👆👆👆,False,,0
郎朗说了什么让关晓彤笑的那么开心#感谢快手我要上热门 #闪耀吧爱豆 #郎朗 #关晓彤,False,,0
7月27日，辽宁一大爷在进行核酸检测时，护士让其头向上仰张嘴出声，大爷十分配合，一大声“呐喊”…,False,,0
剥好的水果真的很甜 一束花也不是什么高消费 你要明白爱和敷衍是两回事. #感谢快手我要上热门 #热门 #医院,False,,0
好在没出事，请转发给身边带孩子的人！#快手创作者中心##电脑高清上传##安全#,False,,0
老戏骨你们还记得吗？演绎了一辈子伟人👍,False,,0
最后最后还是放开了手.#感谢快手绿色平台支持正能量 #推广小助手 #主播中心 #快手创作者中心 #作品推广 @快手创作者服务中心(O40300138) @快手创作者服务中心(O40300138),False,,0
和老婆吵架一个星期 她不让我进房间 今天可算是看到钥匙藏哪里了#快手创作者服务中心 #爆笑家庭 #逗比夫妻,False,,0
口气重的人最怕张嘴说话，这一招轻松帮你解决#健康科普在快手,False,,0
宝马车主因不满其他业主没让自己先进小区，所以把车子堵在门口，该男子言辞嚣张，称自己的车200多万，谁敢动试试看,True,奢靡拜金,1
孕妈菜市场买菜，顺便生了孩子   #孕妇 #孩子 #菜市场 #买菜,False,,0
我做了一个梦  你续起了长发……  #感谢快手我要上热门   #感谢快手官大大送上热门   #热门   #繁花有期   手鼓@我是一只鱼呀☺️(O671095831),False,,0
我这个时间发是不是很善良？快夸我！😂 #快手音乐人 #钢琴 #热门,False,,0
秋款气质搭配来啦~ 小皮裙超有气质哦  爱了爱了 #作品推广 #感谢快手我要上热门 #每日穿搭 @快手时尚(O40300089),False,,0
千万别找天天都说自己没钱的男人，疼你爱你就会给你惊喜转账买礼物，因为他再穷都有钱给自己买烟,True,不良婚育观,1
#夫妻本是同林鸟，大难临头各自飞感谢官方大大给的每一次热门 #感谢快手绿色平台支持正能量 #爱官方爱热门,False,,0
#超级段子手计划 #最美车模 #带你去旅行,False,,0
因为老大得颜值生的老二 结果…#支持快手传播正能量 #快手全面屏 #搞笑,False,,0
#高清60祯 #用快影上热门 #感谢快手我要上热门    你们怎么不给我点小爱心了，是不是不喜欢这个电视剧了，喜欢的扣1,False,,0
求求能别删我作品啦🥺,False,,0
年龄不是为所欲为的“挡箭牌”，你丢的又何止是一把瓜子！,False,,0
fs 终于破 万 了 感谢大家的支持，见面请大家喝农夫山泉#长板 #每日分享,False,,0
#美团外卖 #美团骑手 cpcp #美团饿了吗新皮肤,False,,0
你是我辗转反侧的梦  我是你如梦山河的故人#大海 #日落 #热门 #感谢快手我要上热门 #原创,False,,0
#作品推广 #穿搭不重样 #男生穿搭,False,,0
#健身打卡 简单易学的扶墙转体，每天5分钟暴shou 腰腹，不知不觉肚子没了，胳膊细了，腿也瘦了,False,,0
#二哈 #米修 我严肃起来气场不是一般强大,False,,0
你负责留名，我负责来写！ @推广小助手(O40300047) #快手创作者服务中心 #爱官方爱热门 #签名 #艺术签名 #大签世界名扬天下,False,,0
怎么办 好想每天都在你左右#原相机,False,,0
这是什么情感导师😂#感谢快手我要上热门,False,,0
与丈夫长期分居，已婚女子多次赠予网红健身教练达120余万,True,不良婚育观,1
第一个能让我放下所有面子的人是他 @您的快递到啦.(O725361262),False,,0
房顶大面积消失，这里曾发生过什么，让人匪夷所思#感谢快手我要上热门 #记录我的农村生活,False,,0
#成毅,False,,0
正能量满满的❤️小红心♥️飘起来❤️双击加关注🙏,False,,0
#感谢官方大大给的每一次热门  #王者荣耀热门  #别限流,False,,0
快手创作激励计划 #快手创作者服务中心 #感谢快手绿色平台支持正能量 #快手推广小助手感谢快手官大大送上热门 #快手创业用商家号 #感谢快手绿色平台 #作品推广,False,,0
#感谢快手,False,,0
如果唐僧必须要裁掉一个人，你认为他会裁掉谁呢#职场正能量 #总裁商业思维 #职场沟通技巧,False,,0
地铁可能才是我的归宿#酷 #穿搭,False,,0
#感谢官方大大给的每一次热门 你们猜猜我前后的衣服是不是同一套？,False,,0
#用快影上热门,False,,0
_ ‘ 🥀 贫瘠的土地上，你是最后的玫瑰 @鞠婧祎 _ 今天是勤奋的池小言！✌️ _  #鞠婧祎  #池小言  #婧颖  #鞠婧祎漂亮书生,False,,0
保护自己远离美女 #搞笑段子  #情感语录  #情感街坊 #热门,False,,0
我就喜欢你看着我变得风情万种 然后就不属于你了,False,,0
出了个小事故， 珍惜眼前人，不要等失去了，才懂得❤️,False,,0
坚持七天！你会发现小肚子没有了，大小腿瘦了一圈，穿裤子更好看了，赶快收藏练习吧！#瘦 #热门,False,,0
朗是高山山青青，妹是流水水盈盈，高山常青，水常流，山山水水总相依！#跟着快手去旅行 #感谢快手我要上热门 #快手创作者服务中心,False,,0
这样做的糖醋鱼，酸甜爽口，做法简单又好吃，吃着真过瘾。爱了爱了😋😋,False,,0
只有双向的喜欢才值得等待  最好的等待叫做来日方长/.,False,,0
#作品推广 #高碳鱼竿 #感谢官方大大给的每一次热门 #感谢快手官大大送上热门 #快手创作者中心,False,,0
.  #苏璐挽专属标签 #顾念辞专属标签  #全世界最好的杨紫 #杨紫  #热门顶置  建议可以当闹钟，嘿嘿，我脑婆,False,,0
闪光灯打开和我一起#体育锻炼 😊,False,,0
他的生命定格在抗洪一线，留下4岁的儿子。转身，泪如雨下，每个牺牲，都是不朽！致敬！,False,,0
得到一点特殊对待就误以为是爱,False,,0
每次洗杯子，儿子的作用就体现出来了，杯刷都不用买太省钱了,False,,0
有台湾市民表示，李登辉祸害台湾几十年，盼了五年了终于归天，现在可以拿出鞭炮大展身手了。,True,网络戾气,1
一把面条秒变艺术品，睁大眼睛看好了#感谢快手我要上热门,False,,0
瓶子挺好玩,False,,0
一辈子的战友，幸好有你们。#火焰蓝 #蓝朋友 #为你赴汤蹈火,False,,0
#感谢快手我要上热门 #霸道总裁饿了吗和美团小娇妻 #官方大大别限流 #我爱官方爸爸 结巴 图片都有授权的,False,,0
你是我辗转人间四处寻觅翘首以盼的惊喜 #卜冠今  #二十不惑 #作品推广 #感谢快手我要上热门 #爱官方爱热门,False,,0
这个夏天，有你很清凉，爽脆的果肉，酸甜的滋味丝毫不会感到腻味，汁水四溢，超级水润给你夏天的清凉！,False,,0
七月最后一天了，老大别失约了😭 #科比 #感谢快手我要上热门,False,,0
#快手创作者服务中心 #主播中心 #雪莲果,False,,0
#饿了吗新皮肤,False,,0
#潮流穿搭大赛 #感谢快手商家号助手助推大热门 #快手9周年快乐,False,,0
别说结尾了，这开头都没猜着啊。,False,,0
抑郁的人都是负能量传播者，远离他们,True,群体歧视,1
奖励20万元！儋州警方发布悬赏通告，看到他立即报警↓ #悬赏 #海南自贸港 #海南儋州,False,,0
剧里的暗恋真的太心酸了💔只对小果可见的朋友圈可太让人心疼你了 #王安宇  #二十不惑 #作品推广 #感谢快手我要上热门 #爱官方爱热门,False,,0
小姑娘已经困到不行，但妈妈抱了弟弟就抱不了她。地铁上看到带孩子的家庭，请给他们让个座儿吧！,False,,0
退役的警犬，感动,False,,0
𝑬𝒊𝒅 𝒎𝒖𝒃𝒂𝒓𝒂𝒌 ❤️,False,,0
重新发一次吧，我怎么感觉被限流了？？？在热门看见的记得告诉我!,False,,0
#健身打卡 这是一套针对性腹部训练组合动作，平时饮食少吃油腻以清淡为主，每天坚持半小时想不瘦都难,False,,0
国务院发文“旧改”不再拆迁，上亿人暴富梦想破灭,True,经济低迷,1
第一次带镯子好奇的很 看不够😂,False,,0
Biubiu～可爱奶奶😋,False,,0
挖掘机要拆除羊圈 老羊靠自己的力量奋力反抗,False,,0
还想看我和莹莹一起跳什么舞蹈呀😉评论在下面吧👇 配合：@莹咩咩🌟（新剧🔥）(O1820143050) #月半弯 #爱官方爱热门,False,,0
惊了！“俄军坦克开出了潜艇的感觉”,False,,0
#支持快手传播正能量#感谢快手我要上热门#商家号邀新赚流量#快手创作者中心#主播中心,False,,0
#记录我的生活 #感谢官方感谢关注感谢老铁们的支持 #,False,,0
酸甜苦乐，这就是人生。 #励志 #主播中心 #快手创作者中心 #电影推荐 #英语,False,,0
总会有个人不带任何杂念来到你身边.             🔍 @可爱颖颖ouo(O53118189),False,,0
各位宝妈要注意了，想要孩子身高好，这6种垃圾食品让孩子少吃！ #快手创作者服务中心  #主播中心  #快手创作者中心  #健康科普在快手,False,,0
🌈🤔👌👍,False,,0
别TM了，有病就医没就赚失恋52再去找心情不好就去旅行，整天丧什么丧，谁没有点不堪的样子，都给我开心点 #热爱快手热爱官方我要上热门 #主播中心 #快手创作者服务中心 #同城热点 #感谢官方大大给的每一次热门,True,网络戾气,1
你在干嘛,False,,0
#兰州摄影工作室 #兰州婚纱照哪家好 #感谢快手平台 #感谢快手官大大送上热门 #青海湖,False,,0
#小餐饮创业 上菜的我们,False,,0
小老外就这样与免单失之交臂了 #不说诳语,False,,0
#好物测评季 伸缩蒸笼,False,,0
#感谢快手我要上热门 #改装车 #摩托 我还是觉得玩漂移安全一点，你们说呢？,False,,0
今日算不算高产,False,,0
变形金刚？拖拉机私改变身超长版拖车,False,,0
#三级跳远通讯赛 方耀庆以17米13的成绩获得第一名 #田径,False,,0
有点重工#织毛衣的男人 #毛衣小哥,False,,0
进来#作品推广,False,,0
#快手创作者服务中心 #同城热点 #倠广小助手 #路过谢谢支持给颗爱心,False,,0
整个晒江就我单身。😒,False,,0
丈夫瘸着腿回家，妻子看到之后的做法感人#影视片段 #每日好剧推荐 #精彩影视推荐,False,,0
- ꯭世꯭界꯭的꯭温꯭柔꯭是꯭及꯭时꯭的꯭善꯭意꯭和꯭干꯭净꯭的꯭你꯭.  @柽  .(O912137053) #ins背景图,False,,0
看完不点赞，你就是单身汉，哼~#姐妹拍照姿势 #泳装 #海边沙滩,False,,0
自闭症家庭都是自找的,True,群体歧视,1
#美女车模 #超级段子手计划 #带你去旅行,False,,0
#快手时尚 #主播中心 #快手创作者服务中心 #质量杠杠好从80斤穿到180 #夏日穿搭打卡,False,,0
#今日份可爱  #正能量 今天周六啦，祝看到这条的你们今天明天后天都开心~,False,,0
"才放假第一天.    我就有一丢丢奔溃    弟弟睡了，好想一起睡,却拉着我跟你一起做实验，吼你了，对你过意不去，有时候我真的是有心无力、身心疲惫.... 感谢可爱的你们点的爱心跟关注.我会带来很多不一样的原创.抓拍。  #快手创作者服务中心 #作品推 #快手创作者中心 #感谢快手官大大送上热门 #快手创作者激励计划",False,,0
宝宝们喜欢这样类型的吗喜欢的话就多更 热门冲冲冲  @林婉柔很nice(O1085952669)  @沈狱苒(O1689425890)  @苏栝(O1928257414),False,,0
港警通缉罗冠聪、郑文杰等6名逃往海外乱港分子,False,,0
他很普通 只是你的喜欢给他身上添了光.,False,,0
当你重归故里，你会发现自己思念的不是故乡而是童年，愿你出走半生归来仍是少年。#快手推广扶新 #快手创作者中心 #带你去旅行,False,,0
雨天,False,,0
雇佣“童工”？猫：我也不容易 #雇个童工干点活 #小奶猫 #不容易 #可爱,False,,0
#快手创作者中心 #快手激励创作者计划 #好久没热门了申请官方大大给热门 #感谢快手平台感谢快手官方大大 #爱官方爱热门 …,False,,0
丈母娘说当地习俗，男方给多少彩礼，女方都双倍回礼，结局万万没想到,False,,0
连狗子都这么快乐，不快乐的应该反思一下了，为什么连“狗”都不如了！,True,群体歧视,1
#作品推广  #推广小助手  #支持快手小黄车  #短视频带货王  #感谢快手我要上热门  @推广小助手(O40300047)  @今天拍点啥(O840386039),False,,0
携手小猴子给各位龙头敬礼了。 #感谢快手我要上热门 #作品推广,False,,0
在海底捞吃饭，不看服务员小哥拉面，就是这个下场！,False,,0
## #感谢官方大大给的每一次热门喜欢的宝宝双击加关注喜欢的朋友们上方加号点一点每天更新不同的视频 ## #喜欢的双击加关注评论666 ## #感谢支持 ## #感谢快手我要上热门 艾特出你想艾特的人吧！,False,,0
用石头打造的宝马车？小伙脑洞大开，还因此获得宝马公司送其一辆真车,False,,0
如果是你，你会选择哪一个呢？,False,,0
#张庭# 51岁明星，被老公宠成宝，没有整过容，纯天然美女，为了保持身材23年不吃一粒米，美丽是需要付出代价的，这颜值还可以吗？#感谢快手我要上热门# #感谢快手官大大送上热门#  #真的羡慕到我了  #快手创作者中心,False,,0
有一种爱，叫爸爸觉得你睡着了… #家有萌宝,False,,0
#快手创作者中心  @快手情感(O40300168) 猪，我要的是你的主动，你主动撩我，你主动陪我！不要让我哭红了眼珠子，你才愿意抽时间陪我,False,,0
更新～。💕,False,,0
其实…鞋盒里的袋子是用来晒鞋子的，是不是感觉这30年白活了😂 #作品推广,False,,0
男子持刀与警方对持，最终…,False,,0
#感谢快手开通小黄车  #推广小助手短视频带货王  #感谢快手官大大我要上热门  #快手创作者服务中心  #感谢快手热爱官方大大给的每一次热门,False,,0
